car_numbers1,car_numbers2,car_numbers3,car_numbers4,duration1,duration3,total_waiting_time
254,245,135,99,10,16,11792.0
254,245,135,99,10,18,12624.0
254,245,135,99,10,20,14461.0
254,245,135,99,10,22,15664.0
254,245,135,99,10,24,17379.0
254,245,135,99,10,26,18988.0
254,245,135,99,10,28,20322.0
254,245,135,99,10,30,22515.0
254,245,135,99,10,32,23609.0
254,245,135,99,10,34,25189.0
254,245,135,99,10,36,26166.0
254,245,135,99,10,38,29153.0
254,245,135,99,10,40,30333.0
254,245,135,99,10,42,32147.0
254,245,135,99,10,44,33388.0
254,245,135,99,10,46,34016.0
254,245,135,99,10,48,36655.0
254,245,135,99,10,50,38255.0
254,245,135,99,10,52,39593.0
254,245,135,99,10,54,41929.0
254,245,135,99,10,56,43822.0
254,245,135,99,10,58,45470.0
254,245,135,99,12,10,3524.0
254,245,135,99,12,12,4158.0
254,245,135,99,12,14,5643.0
254,245,135,99,12,16,7142.0
254,245,135,99,12,18,8099.0
254,245,135,99,12,20,9554.0
254,245,135,99,12,22,10869.0
254,245,135,99,12,24,11612.0
254,245,135,99,12,26,14020.0
254,245,135,99,12,28,14732.0
254,245,135,99,12,30,15953.0
254,245,135,99,12,32,17409.0
254,245,135,99,12,34,18337.0
254,245,135,99,12,36,19673.0
254,245,135,99,12,38,21070.0
254,245,135,99,12,40,21856.0
254,245,135,99,12,42,22949.0
254,245,135,99,12,44,24846.0
254,245,135,99,12,46,27183.0
254,245,135,99,12,48,27427.0
254,245,135,99,12,50,28995.0
254,245,135,99,12,52,30319.0
254,245,135,99,12,54,30924.0
254,245,135,99,12,56,32996.0
254,245,135,99,12,58,34334.0
254,245,135,99,14,10,3847.0
254,245,135,99,14,12,3932.0
254,245,135,99,14,14,4317.0
254,245,135,99,14,16,4875.0
254,245,135,99,14,18,5449.0
254,245,135,99,14,20,6379.0
254,245,135,99,14,22,7124.0
254,245,135,99,14,24,7929.0
254,245,135,99,14,26,8977.0
254,245,135,99,14,28,10790.0
254,245,135,99,14,30,11081.0
254,245,135,99,14,32,12361.0
254,245,135,99,14,34,13689.0
254,245,135,99,14,36,14311.0
254,245,135,99,14,38,15417.0
254,245,135,99,14,40,16560.0
254,245,135,99,14,42,17452.0
254,245,135,99,14,44,18655.0
254,245,135,99,14,46,19561.0
254,245,135,99,14,48,20828.0
254,245,135,99,14,50,21298.0
254,245,135,99,14,52,22617.0
254,245,135,99,14,54,24209.0
254,245,135,99,14,56,24957.0
254,245,135,99,14,58,26139.0
254,245,135,99,16,10,4004.0
254,245,135,99,16,12,4044.0
254,245,135,99,16,14,4409.0
254,245,135,99,16,16,4306.0
254,245,135,99,16,18,4712.0
254,245,135,99,16,20,5274.0
254,245,135,99,16,22,5826.0
254,245,135,99,16,24,6739.0
254,245,135,99,16,26,7646.0
254,245,135,99,16,28,8233.0
254,245,135,99,16,30,9337.0
254,245,135,99,16,32,10374.0
254,245,135,99,16,34,11357.0
254,245,135,99,16,36,12247.0
254,245,135,99,16,38,13233.0
254,245,135,99,16,40,14104.0
254,245,135,99,16,42,14992.0
254,245,135,99,16,44,15904.0
254,245,135,99,16,46,16989.0
254,245,135,99,16,48,18207.0
254,245,135,99,16,50,18820.0
254,245,135,99,16,52,19707.0
254,245,135,99,16,54,20768.0
254,245,135,99,16,56,22085.0
254,245,135,99,16,58,22689.0
254,245,135,99,18,10,4242.0
254,245,135,99,18,12,4258.0
254,245,135,99,18,14,4476.0
254,245,135,99,18,16,4563.0
254,245,135,99,18,18,4647.0
254,245,135,99,18,20,5174.0
254,245,135,99,18,22,5665.0
254,245,135,99,18,24,6497.0
254,245,135,99,18,26,7191.0
254,245,135,99,18,28,8142.0
254,245,135,99,18,30,8874.0
254,245,135,99,18,32,9958.0
254,245,135,99,18,34,10578.0
254,245,135,99,18,36,11545.0
254,245,135,99,18,38,12625.0
254,245,135,99,18,40,13210.0
254,245,135,99,18,42,14342.0
254,245,135,99,18,44,15308.0
254,245,135,99,18,46,16149.0
254,245,135,99,18,48,17164.0
254,245,135,99,18,50,18349.0
254,245,135,99,18,52,19024.0
254,245,135,99,18,54,19677.0
254,245,135,99,18,56,20889.0
254,245,135,99,18,58,21649.0
254,245,135,99,20,10,4431.0
254,245,135,99,20,12,4426.0
254,245,135,99,20,14,4479.0
254,245,135,99,20,16,4582.0
254,245,135,99,20,18,4870.0
254,245,135,99,20,20,5409.0
254,245,135,99,20,22,5979.0
254,245,135,99,20,24,6825.0
254,245,135,99,20,26,7642.0
254,245,135,99,20,28,8334.0
254,245,135,99,20,30,9178.0
254,245,135,99,20,32,10034.0
254,245,135,99,20,34,10894.0
254,245,135,99,20,36,11624.0
254,245,135,99,20,38,12599.0
254,245,135,99,20,40,13367.0
254,245,135,99,20,42,14361.0
254,245,135,99,20,44,15311.0
254,245,135,99,20,46,16475.0
254,245,135,99,20,48,16738.0
254,245,135,99,20,50,17920.0
254,245,135,99,20,52,18888.0
254,245,135,99,20,54,19618.0
254,245,135,99,20,56,20454.0
254,245,135,99,20,58,21646.0
254,245,135,99,22,10,4701.0
254,245,135,99,22,12,4452.0
254,245,135,99,22,14,4681.0
254,245,135,99,22,16,4582.0
254,245,135,99,22,18,4766.0
254,245,135,99,22,20,5347.0
254,245,135,99,22,22,5663.0
254,245,135,99,22,24,6406.0
254,245,135,99,22,26,7193.0
254,245,135,99,22,28,7912.0
254,245,135,99,22,30,8695.0
254,245,135,99,22,32,9646.0
254,245,135,99,22,34,10301.0
254,245,135,99,22,36,11161.0
254,245,135,99,22,38,11888.0
254,245,135,99,22,40,12665.0
254,245,135,99,22,42,13706.0
254,245,135,99,22,44,14361.0
254,245,135,99,22,46,15283.0
254,245,135,99,22,48,16085.0
254,245,135,99,22,50,16879.0
254,245,135,99,22,52,17623.0
254,245,135,99,22,54,18672.0
254,245,135,99,22,56,19481.0
254,245,135,99,22,58,20233.0
254,245,135,99,24,10,4915.0
254,245,135,99,24,12,4810.0
254,245,135,99,24,14,4797.0
254,245,135,99,24,16,4706.0
254,245,135,99,24,18,4795.0
254,245,135,99,24,20,5147.0
254,245,135,99,24,22,5640.0
254,245,135,99,24,24,6108.0
254,245,135,99,24,26,7111.0
254,245,135,99,24,28,7941.0
254,245,135,99,24,30,8600.0
254,245,135,99,24,32,9473.0
254,245,135,99,24,34,9910.0
254,245,135,99,24,36,10859.0
254,245,135,99,24,38,11554.0
254,245,135,99,24,40,12391.0
254,245,135,99,24,42,13426.0
254,245,135,99,24,44,14043.0
254,245,135,99,24,46,14864.0
254,245,135,99,24,48,15679.0
254,245,135,99,24,50,16394.0
254,245,135,99,24,52,17110.0
254,245,135,99,24,54,17793.0
254,245,135,99,24,56,18867.0
254,245,135,99,24,58,19634.0
254,245,135,99,26,10,5179.0
254,245,135,99,26,12,4997.0
254,245,135,99,26,14,4934.0
254,245,135,99,26,16,4895.0
254,245,135,99,26,18,5029.0
254,245,135,99,26,20,5613.0
254,245,135,99,26,22,5860.0
254,245,135,99,26,24,6600.0
254,245,135,99,26,26,7308.0
254,245,135,99,26,28,7946.0
254,245,135,99,26,30,8694.0
254,245,135,99,26,32,9690.0
254,245,135,99,26,34,10033.0
254,245,135,99,26,36,11115.0
254,245,135,99,26,38,11623.0
254,245,135,99,26,40,12351.0
254,245,135,99,26,42,13209.0
254,245,135,99,26,44,14037.0
254,245,135,99,26,46,14514.0
254,245,135,99,26,48,15689.0
254,245,135,99,26,50,16376.0
254,245,135,99,26,52,16787.0
254,245,135,99,26,54,17632.0
254,245,135,99,26,56,18654.0
254,245,135,99,26,58,19597.0
254,245,135,99,28,10,5320.0
254,245,135,99,28,12,5066.0
254,245,135,99,28,14,5079.0
254,245,135,99,28,16,4838.0
254,245,135,99,28,18,5054.0
254,245,135,99,28,20,5336.0
254,245,135,99,28,22,5630.0
254,245,135,99,28,24,6329.0
254,245,135,99,28,26,6906.0
254,245,135,99,28,28,7379.0
254,245,135,99,28,30,8096.0
254,245,135,99,28,32,8863.0
254,245,135,99,28,34,9605.0
254,245,135,99,28,36,10309.0
254,245,135,99,28,38,11014.0
254,245,135,99,28,40,11685.0
254,245,135,99,28,42,12469.0
254,245,135,99,28,44,13154.0
254,245,135,99,28,46,13905.0
254,245,135,99,28,48,14762.0
254,245,135,99,28,50,15372.0
254,245,135,99,28,52,16182.0
254,245,135,99,28,54,16682.0
254,245,135,99,28,56,17563.0
254,245,135,99,28,58,18213.0
254,245,135,99,30,10,5561.0
254,245,135,99,30,12,5248.0
254,245,135,99,30,14,5245.0
254,245,135,99,30,16,5095.0
254,245,135,99,30,18,5171.0
254,245,135,99,30,20,5478.0
254,245,135,99,30,22,5730.0
254,245,135,99,30,24,6161.0
254,245,135,99,30,26,7061.0
254,245,135,99,30,28,7527.0
254,245,135,99,30,30,8038.0
254,245,135,99,30,32,8809.0
254,245,135,99,30,34,9627.0
254,245,135,99,30,36,9927.0
254,245,135,99,30,38,10809.0
254,245,135,99,30,40,11317.0
254,245,135,99,30,42,12193.0
254,245,135,99,30,44,12909.0
254,245,135,99,30,46,13502.0
254,245,135,99,30,48,14369.0
254,245,135,99,30,50,15010.0
254,245,135,99,30,52,15798.0
254,245,135,99,30,54,16467.0
254,245,135,99,30,56,17158.0
254,245,135,99,30,58,17786.0
254,245,135,99,32,10,5866.0
254,245,135,99,32,12,5491.0
254,245,135,99,32,14,5418.0
254,245,135,99,32,16,5216.0
254,245,135,99,32,18,5190.0
254,245,135,99,32,20,5634.0
254,245,135,99,32,22,5978.0
254,245,135,99,32,24,6448.0
254,245,135,99,32,26,7089.0
254,245,135,99,32,28,7512.0
254,245,135,99,32,30,8146.0
254,245,135,99,32,32,8821.0
254,245,135,99,32,34,9530.0
254,245,135,99,32,36,10130.0
254,245,135,99,32,38,10776.0
254,245,135,99,32,40,11316.0
254,245,135,99,32,42,12160.0
254,245,135,99,32,44,12824.0
254,245,135,99,32,46,13624.0
254,245,135,99,32,48,14160.0
254,245,135,99,32,50,14839.0
254,245,135,99,32,52,15649.0
254,245,135,99,32,54,16344.0
254,245,135,99,32,56,16917.0
254,245,135,99,32,58,17516.0
254,245,135,99,34,10,6092.0
254,245,135,99,34,12,5790.0
254,245,135,99,34,14,5599.0
254,245,135,99,34,16,5312.0
254,245,135,99,34,18,5149.0
254,245,135,99,34,20,5550.0
254,245,135,99,34,22,5788.0
254,245,135,99,34,24,6315.0
254,245,135,99,34,26,6823.0
254,245,135,99,34,28,7379.0
254,245,135,99,34,30,7996.0
254,245,135,99,34,32,8628.0
254,245,135,99,34,34,9219.0
254,245,135,99,34,36,9848.0
254,245,135,99,34,38,10508.0
254,245,135,99,34,40,11024.0
254,245,135,99,34,42,11574.0
254,245,135,99,34,44,12338.0
254,245,135,99,34,46,13037.0
254,245,135,99,34,48,13697.0
254,245,135,99,34,50,14280.0
254,245,135,99,34,52,14954.0
254,245,135,99,34,54,15677.0
254,245,135,99,34,56,16388.0
254,245,135,99,34,58,16916.0
254,245,135,99,36,10,6346.0
254,245,135,99,36,12,5888.0
254,245,135,99,36,14,5636.0
254,245,135,99,36,16,5378.0
254,245,135,99,36,18,5434.0
254,245,135,99,36,20,5547.0
254,245,135,99,36,22,5667.0
254,245,135,99,36,24,6211.0
254,245,135,99,36,26,7060.0
254,245,135,99,36,28,7398.0
254,245,135,99,36,30,7701.0
254,245,135,99,36,32,8260.0
254,245,135,99,36,34,8943.0
254,245,135,99,36,36,9482.0
254,245,135,99,36,38,10288.0
254,245,135,99,36,40,10684.0
254,245,135,99,36,42,11464.0
254,245,135,99,36,44,11903.0
254,245,135,99,36,46,12689.0
254,245,135,99,36,48,13184.0
254,245,135,99,36,50,13816.0
254,245,135,99,36,52,14414.0
254,245,135,99,36,54,15186.0
254,245,135,99,36,56,15713.0
254,245,135,99,36,58,16247.0
254,245,135,99,38,10,6699.0
254,245,135,99,38,12,6222.0
254,245,135,99,38,14,5926.0
254,245,135,99,38,16,5554.0
254,245,135,99,38,18,5489.0
254,245,135,99,38,20,5823.0
254,245,135,99,38,22,5932.0
254,245,135,99,38,24,6403.0
254,245,135,99,38,26,6844.0
254,245,135,99,38,28,7396.0
254,245,135,99,38,30,7908.0
254,245,135,99,38,32,8398.0
254,245,135,99,38,34,9020.0
254,245,135,99,38,36,9442.0
254,245,135,99,38,38,10025.0
254,245,135,99,38,40,10515.0
254,245,135,99,38,42,11198.0
254,245,135,99,38,44,11887.0
254,245,135,99,38,46,12364.0
254,245,135,99,38,48,13057.0
254,245,135,99,38,50,13478.0
254,245,135,99,38,52,14157.0
254,245,135,99,38,54,14922.0
254,245,135,99,38,56,15517.0
254,245,135,99,38,58,16077.0
254,245,135,99,40,10,6844.0
254,245,135,99,40,12,6137.0
254,245,135,99,40,14,6102.0
254,245,135,99,40,16,5673.0
254,245,135,99,40,18,5590.0
254,245,135,99,40,20,5746.0
254,245,135,99,40,22,5954.0
254,245,135,99,40,24,6263.0
254,245,135,99,40,26,6775.0
254,245,135,99,40,28,7191.0
254,245,135,99,40,30,7646.0
254,245,135,99,40,32,8201.0
254,245,135,99,40,34,8806.0
254,245,135,99,40,36,9316.0
254,245,135,99,40,38,9906.0
254,245,135,99,40,40,10525.0
254,245,135,99,40,42,11114.0
254,245,135,99,40,44,11518.0
254,245,135,99,40,46,12122.0
254,245,135,99,40,48,12753.0
254,245,135,99,40,50,13290.0
254,245,135,99,40,52,13904.0
254,245,135,99,40,54,14533.0
254,245,135,99,40,56,15196.0
254,245,135,99,40,58,15769.0
254,245,135,99,42,10,7189.0
254,245,135,99,42,12,6553.0
254,245,135,99,42,14,6170.0
254,245,135,99,42,16,5849.0
254,245,135,99,42,18,5734.0
254,245,135,99,42,20,5989.0
254,245,135,99,42,22,6057.0
254,245,135,99,42,24,6179.0
254,245,135,99,42,26,6803.0
254,245,135,99,42,28,7162.0
254,245,135,99,42,30,7735.0
254,245,135,99,42,32,8089.0
254,245,135,99,42,34,8868.0
254,245,135,99,42,36,9097.0
254,245,135,99,42,38,9771.0
254,245,135,99,42,40,10102.0
254,245,135,99,42,42,10494.0
254,245,135,99,42,44,11497.0
254,245,135,99,42,46,11850.0
254,245,135,99,42,48,12636.0
254,245,135,99,42,50,12943.0
254,245,135,99,42,52,13419.0
254,245,135,99,42,54,13814.0
254,245,135,99,42,56,14822.0
254,245,135,99,42,58,15370.0
254,245,135,99,44,10,7434.0
254,245,135,99,44,12,6806.0
254,245,135,99,44,14,6587.0
254,245,135,99,44,16,6031.0
254,245,135,99,44,18,5933.0
254,245,135,99,44,20,6193.0
254,245,135,99,44,22,6191.0
254,245,135,99,44,24,6503.0
254,245,135,99,44,26,6959.0
254,245,135,99,44,28,7105.0
254,245,135,99,44,30,7711.0
254,245,135,99,44,32,8217.0
254,245,135,99,44,34,8699.0
254,245,135,99,44,36,9019.0
254,245,135,99,44,38,9625.0
254,245,135,99,44,40,10309.0
254,245,135,99,44,42,10822.0
254,245,135,99,44,44,11421.0
254,245,135,99,44,46,11677.0
254,245,135,99,44,48,12120.0
254,245,135,99,44,50,12858.0
254,245,135,99,44,52,13526.0
254,245,135,99,44,54,14119.0
254,245,135,99,44,56,14695.0
254,245,135,99,44,58,14871.0
254,245,135,99,46,10,7724.0
254,245,135,99,46,12,7031.0
254,245,135,99,46,14,6679.0
254,245,135,99,46,16,6163.0
254,245,135,99,46,18,5922.0
254,245,135,99,46,20,6129.0
254,245,135,99,46,22,6205.0
254,245,135,99,46,24,6506.0
254,245,135,99,46,26,6837.0
254,245,135,99,46,28,7225.0
254,245,135,99,46,30,7649.0
254,245,135,99,46,32,8045.0
254,245,135,99,46,34,8591.0
254,245,135,99,46,36,9077.0
254,245,135,99,46,38,9499.0
254,245,135,99,46,40,9894.0
254,245,135,99,46,42,10485.0
254,245,135,99,46,44,10980.0
254,245,135,99,46,46,11601.0
254,245,135,99,46,48,12066.0
254,245,135,99,46,50,12457.0
254,245,135,99,46,52,13076.0
254,245,135,99,46,54,13731.0
254,245,135,99,46,56,14182.0
254,245,135,99,46,58,14563.0
254,245,135,99,48,10,8017.0
254,245,135,99,48,12,7215.0
254,245,135,99,48,14,6879.0
254,245,135,99,48,16,6380.0
254,245,135,99,48,18,6112.0
254,245,135,99,48,20,6282.0
254,245,135,99,48,22,6448.0
254,245,135,99,48,24,6516.0
254,245,135,99,48,26,6845.0
254,245,135,99,48,28,7193.0
254,245,135,99,48,30,7683.0
254,245,135,99,48,32,8185.0
254,245,135,99,48,34,8569.0
254,245,135,99,48,36,8781.0
254,245,135,99,48,38,9408.0
254,245,135,99,48,40,9829.0
254,245,135,99,48,42,10432.0
254,245,135,99,48,44,10990.0
254,245,135,99,48,46,11371.0
254,245,135,99,48,48,11844.0
254,245,135,99,48,50,11928.0
254,245,135,99,48,52,12810.0
254,245,135,99,48,54,13411.0
254,245,135,99,48,56,14002.0
254,245,135,99,48,58,14463.0
254,245,135,99,50,10,8287.0
254,245,135,99,50,12,7408.0
254,245,135,99,50,14,7212.0
254,245,135,99,50,16,6522.0
254,245,135,99,50,18,6343.0
254,245,135,99,50,20,6485.0
254,245,135,99,50,22,6402.0
254,245,135,99,50,24,6620.0
254,245,135,99,50,26,6780.0
254,245,135,99,50,28,7206.0
254,245,135,99,50,30,7605.0
254,245,135,99,50,32,8139.0
254,245,135,99,50,34,8627.0
254,245,135,99,50,36,9094.0
254,245,135,99,50,38,9369.0
254,245,135,99,50,40,9731.0
254,245,135,99,50,42,10263.0
254,245,135,99,50,44,10752.0
254,245,135,99,50,46,11332.0
254,245,135,99,50,48,11508.0
254,245,135,99,50,50,12111.0
254,245,135,99,50,52,12593.0
254,245,135,99,50,54,13120.0
254,245,135,99,50,56,13925.0
254,245,135,99,50,58,14162.0
254,245,135,99,52,10,8572.0
254,245,135,99,52,12,7646.0
254,245,135,99,52,14,7426.0
254,245,135,99,52,16,6670.0
254,245,135,99,52,18,6265.0
254,245,135,99,52,20,6477.0
254,245,135,99,52,22,6353.0
254,245,135,99,52,24,6546.0
254,245,135,99,52,26,6864.0
254,245,135,99,52,28,7072.0
254,245,135,99,52,30,7450.0
254,245,135,99,52,32,7762.0
254,245,135,99,52,34,8224.0
254,245,135,99,52,36,8695.0
254,245,135,99,52,38,9063.0
254,245,135,99,52,40,9435.0
254,245,135,99,52,42,9861.0
254,245,135,99,52,44,10333.0
254,245,135,99,52,46,10836.0
254,245,135,99,52,48,11229.0
254,245,135,99,52,50,11763.0
254,245,135,99,52,52,12204.0
254,245,135,99,52,54,12792.0
254,245,135,99,52,56,13244.0
254,245,135,99,52,58,13561.0
254,245,135,99,54,10,8814.0
254,245,135,99,54,12,7955.0
254,245,135,99,54,14,7522.0
254,245,135,99,54,16,6826.0
254,245,135,99,54,18,6558.0
254,245,135,99,54,20,6658.0
254,245,135,99,54,22,6480.0
254,245,135,99,54,24,6590.0
254,245,135,99,54,26,7023.0
254,245,135,99,54,28,7412.0
254,245,135,99,54,30,7568.0
254,245,135,99,54,32,8012.0
254,245,135,99,54,34,8292.0
254,245,135,99,54,36,8839.0
254,245,135,99,54,38,9208.0
254,245,135,99,54,40,9515.0
254,245,135,99,54,42,9877.0
254,245,135,99,54,44,10355.0
254,245,135,99,54,46,10975.0
254,245,135,99,54,48,11256.0
254,245,135,99,54,50,11675.0
254,245,135,99,54,52,12180.0
254,245,135,99,54,54,12878.0
254,245,135,99,54,56,13138.0
254,245,135,99,54,58,13659.0
254,245,135,99,56,10,9208.0
254,245,135,99,56,12,8118.0
254,245,135,99,56,14,7549.0
254,245,135,99,56,16,6994.0
254,245,135,99,56,18,6782.0
254,245,135,99,56,20,6926.0
254,245,135,99,56,22,6800.0
254,245,135,99,56,24,6746.0
254,245,135,99,56,26,7346.0
254,245,135,99,56,28,7549.0
254,245,135,99,56,30,7825.0
254,245,135,99,56,32,8066.0
254,245,135,99,56,34,8528.0
254,245,135,99,56,36,8910.0
254,245,135,99,56,38,9374.0
254,245,135,99,56,40,9658.0
254,245,135,99,56,42,9916.0
254,245,135,99,56,44,10476.0
254,245,135,99,56,46,10891.0
254,245,135,99,56,48,11388.0
254,245,135,99,56,50,11852.0
254,245,135,99,56,52,12219.0
254,245,135,99,56,54,12697.0
254,245,135,99,56,56,13044.0
254,245,135,99,56,58,13719.0
254,245,135,99,58,10,9415.0
254,245,135,99,58,12,8352.0
254,245,135,99,58,14,8065.0
254,245,135,99,58,16,7173.0
254,245,135,99,58,18,6845.0
254,245,135,99,58,20,6857.0
254,245,135,99,58,22,6723.0
254,245,135,99,58,24,6904.0
254,245,135,99,58,26,7068.0
254,245,135,99,58,28,7292.0
254,245,135,99,58,30,7532.0
254,245,135,99,58,32,7784.0
254,245,135,99,58,34,8250.0
254,245,135,99,58,36,8425.0
254,245,135,99,58,38,9060.0
254,245,135,99,58,40,9208.0
254,245,135,99,58,42,9663.0
254,245,135,99,58,44,9832.0
254,245,135,99,58,46,10320.0
254,245,135,99,58,48,11020.0
254,245,135,99,58,50,11381.0
254,245,135,99,58,52,11767.0
254,245,135,99,58,54,12044.0
254,245,135,99,58,56,12623.0
254,245,135,99,58,58,13103.0
250,250,100,150,10,10,7253.0
250,250,100,150,10,12,8144.0
250,250,100,150,10,14,10317.0
250,250,100,150,10,16,11521.0
250,250,100,150,10,18,12815.0
250,250,100,150,10,20,14632.0
250,250,100,150,10,22,15759.0
250,250,100,150,10,24,17217.0
250,250,100,150,10,26,19483.0
250,250,100,150,10,28,20723.0
250,250,100,150,10,30,22503.0
250,250,100,150,10,32,23861.0
250,250,100,150,10,34,25280.0
250,250,100,150,10,36,26425.0
250,250,100,150,10,38,29038.0
250,250,100,150,10,40,30539.0
250,250,100,150,10,42,31579.0
250,250,100,150,10,44,33535.0
250,250,100,150,10,46,35011.0
250,250,100,150,10,48,35463.0
250,250,100,150,10,50,38153.0
250,250,100,150,10,52,39745.0
250,250,100,150,10,54,42085.0
250,250,100,150,10,10,7253.0
250,250,100,150,10,30,22503.0
250,250,100,150,10,50,38153.0
250,250,100,150,30,10,5619.0
250,250,100,150,30,30,8270.0
250,250,100,150,30,50,15181.0
250,250,100,150,50,10,8280.0
250,250,100,150,50,30,7844.0
250,250,100,150,50,50,12112.0
250,250,100,150,10,10,7253.0
250,250,100,150,10,30,22503.0
250,250,100,150,10,50,38153.0
250,250,100,150,30,10,5619.0
250,250,100,150,30,30,8270.0
250,250,100,150,30,50,15181.0
250,250,100,150,50,10,8280.0
250,250,100,150,50,30,7844.0
250,250,100,150,50,50,12112.0
250,250,150,150,10,10,7539.0
250,250,150,150,10,30,22793.0
250,250,150,150,10,50,38894.0
250,250,150,150,30,10,6782.0
250,250,150,150,30,30,8479.0
250,250,150,150,30,50,15415.0
250,250,150,150,50,10,10201.0
250,250,150,150,50,30,8440.0
250,250,150,150,50,50,12366.0
250,250,150,150,10,10,7539.0
250,250,150,150,10,30,22793.0
250,250,150,150,10,50,38894.0
250,250,150,150,30,10,6782.0
250,250,150,150,30,30,8479.0
250,250,150,150,30,50,15415.0
250,250,150,150,50,10,10201.0
250,250,150,150,50,30,8440.0
250,250,150,150,50,50,12366.0
250,550,50,50,10,10,9171.0
250,550,50,50,10,30,36164.0
250,550,50,50,10,50,60892.0
250,550,50,50,30,10,3506.0
250,550,50,50,30,30,10938.0
250,550,50,50,30,50,22970.0
250,550,50,50,50,10,4173.0
250,550,50,50,50,30,9015.0
250,550,50,50,50,50,17817.0
250,550,50,50,10,10,9171.0
250,550,50,50,10,30,36164.0
250,550,50,50,10,50,60892.0
250,550,50,50,30,10,3506.0
250,550,50,50,30,30,10938.0
250,550,50,50,30,50,22970.0
250,550,50,50,50,10,4173.0
250,550,50,50,50,30,9015.0
250,550,50,50,50,50,17817.0
100,100,0,0,10,10,987.0
100,100,0,0,10,30,8030.0
100,100,0,0,10,50,14166.0
100,100,0,0,30,10,436.0
100,100,0,0,30,30,2539.0
100,100,0,0,30,50,5592.0
100,100,0,0,50,10,280.0
100,100,0,0,50,30,2026.0
100,100,0,0,50,50,4376.0
100,100,100,100,10,10,2243.0
100,100,100,100,10,30,8576.0
100,100,100,100,10,50,14406.0
100,100,100,100,30,10,4235.0
100,100,100,100,30,30,3917.0
100,100,100,100,30,50,6444.0
100,100,100,100,50,10,6593.0
100,100,100,100,50,30,4364.0
100,100,100,100,50,50,5766.0
100,100,100,100,10,10,2243.0
100,100,100,100,10,30,8576.0
100,100,100,100,10,50,14406.0
100,100,100,100,30,10,4235.0
100,100,100,100,30,30,3917.0
100,100,100,100,30,50,6444.0
100,100,100,100,50,10,6593.0
100,100,100,100,50,30,4364.0
100,100,100,100,50,50,5766.0
100,100,100,100,10,10,2243.0
100,100,100,100,10,30,8576.0
100,100,100,100,10,50,14406.0
100,100,100,100,30,10,4235.0
100,100,100,100,30,30,3917.0
100,100,100,100,30,50,6444.0
100,100,100,100,50,10,6593.0
100,100,100,100,50,30,4364.0
100,100,100,100,50,50,5766.0
1000,1000,1000,1000,10,10,31515.0
1000,1000,1000,1000,10,30,93919.0
1000,1000,1000,1000,10,50,158505.0
1000,1000,1000,1000,30,10,42975.0
1000,1000,1000,1000,30,30,40634.0
1000,1000,1000,1000,30,50,65111.0
1000,1000,1000,1000,50,10,66867.0
1000,1000,1000,1000,50,30,43910.0
1000,1000,1000,1000,50,50,57584.0
1000,1000,1000,1000,10,10,66184.0
1000,1000,1000,1000,10,30,284016.0
1000,1000,1000,1000,10,50,498607.0
1000,1000,1000,1000,30,10,224054.0
1000,1000,1000,1000,30,30,76760.0
1000,1000,1000,1000,30,50,70185.0
1000,1000,1000,1000,50,10,375794.0
1000,1000,1000,1000,50,30,117844.0
1000,1000,1000,1000,50,50,92529.0
250,250,250,250,10,10,15944.0
250,250,250,250,10,30,61879.0
250,250,250,250,10,50,110678.0
250,250,250,250,30,10,53766.0
250,250,250,250,30,30,18920.0
250,250,250,250,30,50,18111.0
250,250,250,250,50,10,88190.0
250,250,250,250,50,30,28404.0
250,250,250,250,50,50,22441.0
250,250,250,250,10,10,8731.0
250,250,250,250,10,30,22982.0
250,250,250,250,10,50,38499.0
250,250,250,250,30,10,10686.0
250,250,250,250,30,30,10111.0
250,250,250,250,30,50,16292.0
250,250,250,250,50,10,16607.0
250,250,250,250,50,30,10884.0
250,250,250,250,50,50,14174.0
